-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998
-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998
-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998
-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998
-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998
-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998
-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998
-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998
-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998
-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998
-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998
-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998
-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998
-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998
-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998
-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998
-48.93058,-49.87436,-48.83184,-49.86341,-48.73347,-49.85106,-48.66933,-49.84346,-48.59666,-49.83535,-48.56684,-49.8326,-48.53925,-49.83041,-48.51201,-49.82749,-48.3864,-49.81307,-48.24242,-49.79819
-37.41693,-43.12862,-36.25129,-42.48918,-35.08021,-41.83633,-34.31935,-41.41306,-33.46092,-40.93675,-33.11445,-40.75562,-32.79004,-40.57415,-32.47004,-40.40757,-30.98074,-39.57627,-29.27954,-38.64265
-18.28262,-35.87291,-15.21233,-34.56936,-12.22538,-33.22252,-10.29474,-32.35047,-8.132318,-31.37238,-7.115188,-31.01492,-6.353845,-30.64515,-5.368084,-30.31727,-1.651207,-28.60702,2.80407,-26.71054
-3.71128,-16.90784,0.8312767,-13.73934,5.24313,-10.52063,8.083069,-8.452837,11.24513,-6.150293,12.75376,-5.212364,13.84899,-4.398278,15.33608,-3.501133,20.76869,0.5000744,27.26508,5.02105
9.713919,-1.750218,15.72581,2.915736,21.46428,7.647219,25.12836,10.69372,29.16109,14.09022,31.26023,15.44593,32.56502,16.66901,34.70795,17.95108,41.59602,23.84001,49.99135,30.38232
12.96635,2.471836,19.42616,7.579726,25.54502,12.82706,29.44199,16.18797,33.71848,19.92314,36.03745,21.36696,37.41973,22.68887,39.84824,24.05659,47.19038,30.55056,56.55044,37.61716
8.156289,10.17112,14.12948,16.0934,19.78484,22.07381,23.38897,25.91622,27.34818,30.19221,29.50441,31.96238,30.78265,33.43727,33.03833,35.10732,39.83809,42.47252,48.55989,50.57569
18.7932,1.170495,26.05571,6.298022,32.88924,11.41771,37.2273,14.72792,41.96493,18.43457,44.69619,20.05023,46.28196,21.38293,49.30241,22.93938,57.60165,29.38528,69.36725,37.07251
22.5384,16.90671,30.23787,23.76401,37.4654,30.44145,42.05614,34.73654,47.06156,39.4976,50.02775,41.82897,51.72516,43.51165,55.04916,45.90981,63.88973,54.21737,76.9035,64.88332
14.83487,-2.770874,21.77705,2.142721,28.29299,6.837026,32.44441,9.844494,36.96028,13.15661,39.71706,14.96313,41.35234,16.09451,44.55433,18.01358,52.69716,23.81076,65.59481,31.74998
14.57449,25.85714,21.41216,33.62903,27.93778,41.38771,32.19177,46.42936,36.89282,52.03419,39.70567,54.63925,41.54518,56.78511,44.68771,59.49133,53.31215,69.52715,67.47388,83.18044
25.81699,9.326122,33.80583,15.63117,41.49046,21.61485,46.54089,25.44421,52.12875,29.622,55.49028,32.0079,57.76408,33.51281,61.52315,36.20251,71.89811,43.67657,89.28334,54.82963
24.4258,2.535442,32.29699,8.040506,39.92975,13.43882,44.97814,16.97042,50.53963,20.90434,53.96418,23.02412,56.40646,24.61418,60.35673,26.95837,70.95174,34.17614,89.52478,45.58182
7.584869,16.83231,13.57862,23.85814,19.54401,30.66826,23.55441,35.12831,28.05001,40.09982,30.81313,42.88398,32.92542,44.86599,35.96894,47.92184,44.69136,57.01479,60.25547,71.44896
17.0176,13.30264,23.98208,20.04815,31.00223,26.58176,35.69996,30.81119,41.06995,35.45457,44.42441,38.106,47.03187,39.98936,50.74826,43.04402,61.22012,51.67478,80.20323,65.76864
6.949317,13.36838,12.80443,19.87868,18.78088,26.5081,22.85819,31.00293,27.60929,36.1082,30.60025,38.9938,32.94767,41.32115,36.16211,44.38902,45.40043,54.12354,62.17602,70.86456
8.318291,23.77294,14.31944,31.39342,20.47435,39.28395,24.67419,44.55251,29.48401,50.5345,32.68669,53.89104,35.15014,56.47245,38.61944,60.20681,48.285,71.68346,65.89426,91.71472
26.22033,27.47714,33.68983,35.38724,41.62684,43.76141,47.66548,49.39808,54.41153,55.83465,58.86457,59.41719,62.29366,62.50864,67.11913,66.45708,80.31894,79.13983,104.2626,101.4549
29.11961,13.39061,36.74143,19.92105,45.01532,26.79767,51.43858,31.47582,58.7372,36.59951,63.29794,39.71602,66.9022,42.07108,72.02486,45.7048,85.71205,55.96437,110.8092,74.43764
29.43065,24.97282,36.52875,32.632,44.70515,40.61953,51.83641,46.17815,60.08485,52.3944,64.90958,56.51415,68.70818,59.62562,74.0846,64.04745,88.2182,76.68336,114.2048,99.56113
20.36529,13.52294,25.56227,19.83746,32.37989,26.71531,39.6186,31.76365,49.07083,37.24467,55.03383,40.67151,58.57614,43.25901,63.73806,47.31062,76.91133,58.17922,101.184,78.14206
3.434587,7.282122,6.991393,12.71166,12.04405,18.93568,17.89444,23.88102,25.874,29.2755,30.98767,32.37546,33.80495,34.69563,37.9819,38.53053,48.26476,48.54808,67.11628,66.88593
17.75643,17.44949,21.60445,23.40608,27.74131,30.51092,35.75175,36.86182,47.29803,44.10433,54.93135,48.09291,58.50161,51.12436,63.9272,55.91469,77.36484,67.98734,101.835,90.08335
6.482946,19.42313,9.091652,24.82284,13.88871,32.08136,20.99158,39.42848,31.84102,48.30845,40.16756,53.16901,43.42156,56.21574,48.33065,61.62872,60.09987,74.68241,81.01324,98.35646
-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998
-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998
-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998
-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998
-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998
-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998
-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998
-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998
-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998
-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998
-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998,-49.99998
-49.96439,-49.99998,-49.96439,-49.99998,-49.96439,-49.99998,-49.96439,-49.99998,-49.96439,-49.99998,-49.96439,-49.99998,-49.96439,-49.99998,-49.96439,-49.99998,-49.96439,-49.99998,-49.96439,-49.99998
-49.99998,-49.99839,-49.99998,-49.99839,-49.99998,-49.99839,-49.99998,-49.99839,-49.99998,-49.99839,-49.99998,-49.99839,-49.99998,-49.99839,-49.99998,-49.99839,-49.99998,-49.99839,-49.99998,-49.99839
-49.91439,-49.99998,-49.91439,-49.99998,-49.91439,-49.99998,-49.91439,-49.99998,-49.91439,-49.99998,-49.91439,-49.99998,-49.91439,-49.99998,-49.91439,-49.99998,-49.91439,-49.99998,-49.91439,-49.99998
-49.67975,-49.76363,-49.67016,-49.76202,-49.6605,-49.76019,-49.65422,-49.75908,-49.64714,-49.75789,-49.64431,-49.75749,-49.64166,-49.75716,-49.63907,-49.75674,-49.6268,-49.75463,-49.61289,-49.75244
-44.71614,-49.39651,-44.28794,-49.38004,-43.85298,-49.36314,-43.56986,-49.35229,-43.24957,-49.34016,-43.12839,-49.33536,-43.00431,-49.3311,-42.89522,-49.32655,-42.33814,-49.30548,-41.71685,-49.28184
-22.53716,-41.92216,-20.00909,-41.27831,-17.50292,-40.60343,-15.87503,-40.16854,-14.03846,-39.68176,-13.26062,-39.51614,-12.58024,-39.33294,-11.85876,-39.1838,-8.693316,-38.33266,-5.06847,-37.43623
9.2025,-23.57135,14.87736,-21.17887,20.43221,-18.70767,24.01938,-17.11489,28.03389,-15.33127,29.8153,-14.6793,31.22648,-14.01741,32.89381,-13.42116,39.72735,-10.31464,47.25824,-6.969767
20.47046,-3.06971,27.39958,1.386074,34.09094,5.878318,38.39371,8.77935,43.18015,12.03412,45.46663,13.30538,47.08541,14.49351,49.29868,15.64571,57.43086,21.23386,66.70345,27.14061
27.18199,13.3385,34.91742,19.43529,42.31671,25.52975,47.0459,29.45706,52.25571,33.85041,54.84999,35.65466,56.51643,37.21562,59.06267,38.8811,67.83238,46.40136,77.55574,54.45569
29.32608,19.814,37.45092,26.61664,45.13981,33.37752,50.01949,37.73009,55.33896,42.59133,58.16668,44.58992,59.82046,46.2925,62.73696,48.1086,71.73506,56.35184,82.27151,64.76537
